dimension,bucket,horizon,observations,unique_issuers,support_status,support_min_observations,support_min_issuers,uncertainty_contract,mean_return,median_return,positive_return_rate,mean_excess_return,median_excess_return,outperform_0050_rate,standard_deviation,p25_return,p75_return,issuer_cluster_mean_return_se,issuer_cluster_mean_return_ci95_low,issuer_cluster_mean_return_ci95_high,time_cluster_mean_return_se,time_cluster_mean_return_ci95_low,time_cluster_mean_return_ci95_high,issuer_cluster_mean_excess_se,issuer_cluster_mean_excess_ci95_low,issuer_cluster_mean_excess_ci95_high,time_cluster_mean_excess_se,time_cluster_mean_excess_ci95_low,time_cluster_mean_excess_ci95_high,issuer_cluster_median_return_ci95_low,issuer_cluster_median_return_ci95_high,time_cluster_median_return_ci95_low,time_cluster_median_return_ci95_high,issuer_cluster_median_excess_ci95_low,issuer_cluster_median_excess_ci95_high,time_cluster_median_excess_ci95_low,time_cluster_median_excess_ci95_high,quality,fundamental_state,valuation_bucket,median_return_lift_vs_all,median_excess_return_lift_vs_all,outperform_rate_lift_vs_all
STATE_X_VALUATION,DETERIORATING × LOW,60d,31,14,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.08576494752115664,0.06349204928916863,0.7096774193548387,-0.022053420514421943,-0.007165065090322331,0.4838709677419355,0.14456183463530572,-0.013097001077569559,0.17018342856788726,0.025871039534845916,0.035057710032858645,0.13647218500945463,0.024303384774090293,0.03813031336393967,0.13339958167837362,0.030526789230971046,-0.08188592740712519,0.03777908637828131,0.038495511214061875,-0.09750462249398321,0.053397781465139335,-0.004053712416030419,0.12837068655474382,0.020500360855349977,0.140166696538513,-0.10960795639251356,0.05050334720758,-0.14877974579118225,0.060706557182331755,,DETERIORATING,LOW,0.011359298655324146,-0.01125773034584876,-0.027741507374189234
STATE_X_VALUATION,DETERIORATING × LOW,120d,29,14,INSUFFICIENT_SUPPORT,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.2428114447972715,0.1405711480702394,0.7586206896551724,0.05755247729792914,-0.004755407714650106,0.4827586206896552,0.3184166376824109,0.04238795836965825,0.40845070554420704,0.05546489777173951,0.13410024516466204,0.3515226444298809,0.05289889127797395,0.13912961789244255,0.3464932717021004,0.05273760377770851,-0.045813226106379536,0.16091818070223782,0.04875457047575872,-0.03800648083455795,0.15311143543041622,0.08461539750685598,0.31763235282997093,0.05066664303337709,0.2973962627472202,-0.0755288469456658,0.2022816619018517,-0.0755288469456658,0.11135738205618284,,DETERIORATING,LOW,0.06252700724232363,-0.0045457435256921475,-0.015189395726213473
STATE_X_VALUATION,DETERIORATING × LOW,252d,27,14,INSUFFICIENT_SUPPORT,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5388267352607448,0.42450049323706684,0.8518518518518519,0.18146281281877463,0.19370661195669414,0.5555555555555556,0.5434255300250812,0.15366633168733945,0.8823512257699099,0.13218019257153224,0.27975355782054157,0.797899912700948,0.12567471173523018,0.29250430025969365,0.7851491702617959,0.13722434005694337,-0.08749689369283437,0.45042251933038363,0.12314908255324578,-0.05990938898558709,0.42283501462313633,0.15911664227236044,0.8677066805127094,0.16954711210316098,0.8677066805127094,-0.27900287234605947,0.3996114614402988,-0.1629081801643384,0.45544806064959575,,DETERIORATING,LOW,0.24168520882085143,0.18042932329410277,0.04014336917562722
STATE_X_VALUATION,DETERIORATING × LOW,504d,27,14,INSUFFICIENT_SUPPORT,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.3797704818796437,0.611116894092121,0.9259259259259259,0.722240243776624,0.07626180886948752,0.5185185185185185,2.2041580793041726,0.17030546581003525,1.2827157550287274,0.5291918716014754,0.3425544135407519,2.4169865502185353,0.41859889924601723,0.5593166393574499,2.2002243244018374,0.5073121858816824,-0.2720916405514734,1.7165721281047213,0.35873223743855903,0.019125058397048256,1.4253554291561996,0.17030546581003525,1.2411674601928082,0.21485320017642517,1.1902285522968288,-0.34987066190474636,0.6663896537578309,-0.1820930801420204,0.602284082242433,,DETERIORATING,LOW,0.17726389664580278,-0.011697724136743637,-0.037854030501089375
STATE_X_VALUATION,DETERIORATING × NORMAL,60d,86,30,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.1474745860142921,0.061881624129109025,0.7093023255813954,0.03949394635472539,-0.007849089479295579,0.4883720930232558,0.3071313894901732,-0.008240936083726308,0.21357121016710168,0.03230478455249556,0.08415720829140079,0.2107919637371834,0.04116389381355061,0.06679335413973289,0.22815581788885128,0.03416121816492135,-0.027462041248520447,0.10644993395797123,0.038047070490626084,-0.03507831180690173,0.1140662045163525,0.03745473596072652,0.09401751259077727,0.039547878885132226,0.13237567693564276,-0.08185774545852753,0.03657956898306368,-0.054098210526926094,0.040946210282941806,,DETERIORATING,NORMAL,0.009748873495264543,-0.011941754734822008,-0.02324038209286894
STATE_X_VALUATION,DETERIORATING × NORMAL,120d,85,30,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.2348479358209552,0.08734057399226347,0.7647058823529411,0.049856251642524815,-0.06230077422788871,0.38823529411764707,0.45161977271909026,0.005890785860134029,0.27950912659124905,0.05793381867990577,0.1212976512083399,0.3483982204335705,0.06069899539307126,0.11587790485053553,0.3538179667913749,0.05646129635498399,-0.0608078892132438,0.16052039249829342,0.05557336461792445,-0.0590675430086071,0.15878004629365672,0.05243448876341694,0.18552605077015505,0.054713310788397,0.1678830042425774,-0.10482816027052944,0.01763308080665324,-0.1031158020282914,0.009422825252120367,,DETERIORATING,NORMAL,0.009296433164347695,-0.06209111003893075,-0.1097127222982216
STATE_X_VALUATION,DETERIORATING × NORMAL,252d,77,29,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.31006602567378716,0.15170679707828705,0.7142857142857143,-0.038045402223809935,-0.1292166946904445,0.3116883116883117,0.5806471481779762,-0.04698771349287845,0.4549718421753759,0.07800641769615371,0.1571734469893259,0.4629586043582484,0.08140635747980389,0.15050956501337154,0.4696224863342028,0.07120569498102707,-0.17760856438662298,0.1015177599390031,0.06835142426505526,-0.17201419378331823,0.09592338933569837,0.022532286509817204,0.31029597216414784,0.02301076019325318,0.3207661462153466,-0.26185205085928176,-0.047386158546712465,-0.2366703827975567,-0.0661293801982088,,DETERIORATING,NORMAL,-0.03110848733792837,-0.14249398335303587,-0.20372387469161668
STATE_X_VALUATION,DETERIORATING × NORMAL,504d,73,29,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.0843554675378342,0.5117675507506823,0.7945205479452054,0.2540882478096208,-0.24000947556836816,0.4383561643835616,1.703056969381186,0.09601732147321962,1.633864893334998,0.2281094280060478,0.6372609886459806,1.5314499464296878,0.26104573983203233,0.5727058174670508,1.5960051176086174,0.21340722428382802,-0.16418991178668213,0.6723664074059237,0.20590993640437863,-0.1494952275429613,0.6576717231622029,0.1690664640536017,0.7620695357122165,0.2831024875776156,0.7328735194295992,-0.47502942054524755,0.08358241906690463,-0.45449293837461263,0.04398865896246273,,DETERIORATING,NORMAL,0.07791455330436403,-0.3279690085745993,-0.11801638463604625
STATE_X_VALUATION,DETERIORATING × HIGH,60d,44,23,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.13111134664528495,0.04958834647943822,0.5681818181818182,0.03666992265472927,-0.03127040057991065,0.36363636363636365,0.3996208825913752,-0.06049435035618661,0.20901726355141548,0.0808494238189897,-0.02735352403993485,0.28957621733050476,0.06506652107540223,0.0035809653374965777,0.25864172795307333,0.07487918729846071,-0.11009328445025374,0.18343312975971227,0.05799421044625997,-0.07699872981994027,0.1503385751293988,-0.019851136634122635,0.11999989823207913,-0.036157860025759825,0.11999989823207913,-0.10574530928609735,0.04749139719234141,-0.11879213210904423,-4.012721111412709e-05,,DETERIORATING,HIGH,-0.0025444041544062657,-0.03536306583543708,-0.14797611147976109
STATE_X_VALUATION,DETERIORATING × HIGH,120d,42,22,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.24916602818480338,0.020297897946099264,0.6190476190476191,0.08476049822792994,-0.08123828878412348,0.3333333333333333,1.0397629721802746,-0.04725281873485418,0.22051060151472507,0.18923743227126466,-0.12173933906687534,0.620071395436482,0.17267750606439874,-0.08928188370141815,0.587613940071025,0.17097350805135186,-0.25034757755271975,0.4198685740085796,0.1640012754597711,-0.23668200167322143,0.40620299812908134,-0.02022904217618512,0.14999993298132885,-0.003398403827851615,0.12300524209354671,-0.1306234165250365,0.05427340640498457,-0.14645941537825502,-0.012197079285790927,,DETERIORATING,HIGH,-0.05774624288181651,-0.08102862459516552,-0.16461468308253535
STATE_X_VALUATION,DETERIORATING × HIGH,252d,41,22,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.37008181403808754,0.13845772081582397,0.6585365853658537,-0.008203549620636205,-0.24495524546057101,0.2926829268292683,1.4089476943635133,-0.0796419174801053,0.3734006582726823,0.2400138373807905,-0.10034530722826179,0.8405089353044368,0.23660920037416994,-0.09367221869528553,0.8338358467714606,0.2292620872205491,-0.4575572405729124,0.44115014133164004,0.2309780687936858,-0.46092056445626034,0.44451346521498797,-0.054548225958804375,0.3353686789540765,-0.006436773074951219,0.27810669910646335,-0.3711938418025029,0.011710789978194747,-0.36656608128630785,-0.02260216112462332,,DETERIORATING,HIGH,-0.04435756360039145,-0.2582325341231624,-0.22272925955066009
STATE_X_VALUATION,DETERIORATING × HIGH,504d,40,21,SUPPORTED,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.7370957606579169,0.4644591513308721,0.65,-0.019727743188820313,-0.2313005124093917,0.425,1.2120053353934286,-0.28036844994623483,1.6499720163486677,0.3035624793867426,0.1421133010599015,1.3320782202559323,0.2433178416241649,0.26019279107455373,1.21399873024128,0.2756636096434016,-0.5600284180898875,0.5205729317122468,0.20387541411482024,-0.41932355485386796,0.37986806847622734,-0.25408610074101795,1.4020998429004705,-0.09862707822077162,1.065629847763384,-0.8760435233044294,0.5651613687053478,-0.6834750728675716,0.3668295783930258,,DETERIORATING,HIGH,0.0306061538845539,-0.31926004541562286,-0.13137254901960788
QUALITY_X_VALUATION,GOOD × LOW,60d,26,12,INSUFFICIENT_SUPPORT,30,5,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.19459999243982964,0.11280805556659679,0.8461538461538461,0.11612979659189918,0.030671943337378882,0.7307692307692307,0.24915754557199998,0.03437977895904121,0.3245610982764705,0.05953470885184196,0.07791196309021942,0.3112880217894399,0.0522694531704318,0.09215186422578332,0.297048120653876,0.056293100719364414,0.005795319181944925,0.22646427400185343,0.052697456596503704,0.01284278166275192,0.21941681152104642,0.06349204928916863,0.2651967215839244,0.049742654709381155,0.16541341161965062,0.001385826401207435,0.13599498109199037,0.004554239489064527,0.11617532295643418,GOOD,,LOW,0.060675304932752305,0.026579278081852453,0.219156755653106
