dimension,bucket,horizon,observations,unique_issuers,support_status,support_min_observations,support_min_issuers,uncertainty_contract,mean_return,median_return,positive_return_rate,mean_excess_return,median_excess_return,outperform_0050_rate,standard_deviation,p25_return,p75_return,issuer_cluster_mean_return_se,issuer_cluster_mean_return_ci95_low,issuer_cluster_mean_return_ci95_high,time_cluster_mean_return_se,time_cluster_mean_return_ci95_low,time_cluster_mean_return_ci95_high,issuer_cluster_mean_excess_se,issuer_cluster_mean_excess_ci95_low,issuer_cluster_mean_excess_ci95_high,time_cluster_mean_excess_se,time_cluster_mean_excess_ci95_low,time_cluster_mean_excess_ci95_high,issuer_cluster_median_return_ci95_low,issuer_cluster_median_return_ci95_high,time_cluster_median_return_ci95_low,time_cluster_median_return_ci95_high,issuer_cluster_median_excess_ci95_low,issuer_cluster_median_excess_ci95_high,time_cluster_median_excess_ci95_low,time_cluster_median_excess_ci95_high,analysis_type,scope,top_five_positive_return_contribution,median_return_lift_vs_all,median_excess_return_lift_vs_all,outperform_rate_lift_vs_all,concentration_group_count,largest_group,largest_group_observation_share,herfindahl_index
FUNDAMENTAL_STATE,STABLE,120d,311,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.18994726374188034,0.09230233436882074,0.6913183279742765,0.06843793945787421,0.017575187588992236,0.5209003215434084,0.4012054295136524,-0.039355638326080467,0.3136045541985525,0.03358503726632328,0.12412059069988671,0.25577393678387395,0.04406535579676343,0.10357916638022402,0.27631536110353666,0.033040643315759684,0.00367827855898524,0.1331976003567632,0.028532809701687444,0.012513632442566827,0.1243622464731816,0.055857479583273396,0.13570614873674677,0.0429872488872531,0.14911666900807063,-0.03555592598474577,0.06644428059790897,-0.03542112563120028,0.04994385323210628,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.06364455251530117,0.015638995858556992,0.01798261749173702,0.024675201433593696,,,,
FUNDAMENTAL_STATE,DETERIORATING,120d,171,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.20349008913445757,0.07843122511961487,0.7076023391812866,0.025511217310337828,-0.06765754148143155,0.391812865497076,0.414664514364243,-0.027672731236493442,0.27408615293579375,0.03836135138558371,0.1283018404187135,0.27867833785020163,0.04161232660974471,0.12192992897935793,0.2850502492895572,0.03739552297290674,-0.047784007716559385,0.09880644233723504,0.03909812379780863,-0.051121105333367084,0.10214353995404274,0.03291652630371395,0.1387031223398981,0.050587807712714664,0.1314499460824936,-0.09971097595148208,-0.00016486577610786077,-0.1031158020282914,-0.01138992464224748,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.06364455251530117,0.0017678866093511214,-0.06725011157868677,-0.10441225461273868,,,,
FUNDAMENTAL_STATE,ALL,252d,1395,38,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5040888208230954,0.18281528441621542,0.72831541218638,0.24417079390786925,0.013277288662591369,0.5154121863799284,1.0901869314708104,-0.01673791394704449,0.6017094890960384,0.05180820912171766,0.40254473094452875,0.605632910701662,0.09356538151434533,0.3207006730549785,0.6874769685912122,0.05105547651060827,0.14410205994707703,0.34423952786866147,0.05275831303334128,0.14076450036252033,0.34757708745321814,0.1382828804392209,0.2493922877058721,0.1325917265671257,0.23880055354324975,-0.033704586622721244,0.06101376539946792,-0.019244565075479354,0.04213972671841725,RETURN_SENSITIVITY,FULL_SAMPLE,0.060895547483591016,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,252d,312,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6224878728869047,0.27263628601427925,0.7564102564102564,0.30862682996127344,0.06978840362708699,0.5993589743589743,1.0287481086912904,0.0051542761069344745,0.8909916160148099,0.08232747095520483,0.4611260298147032,0.7838497159591061,0.13992375089985745,0.34823732112318406,0.8967384246506253,0.07350817316929173,0.16455081054946166,0.45270284937308525,0.07286922688993412,0.16580314525700257,0.4514505146655443,0.1845446928894443,0.40304784547973455,0.1563402362356738,0.43368478919810394,0.020268218390735948,0.15110193453873041,0.0435858163846321,0.12345407352401572,RETURN_SENSITIVITY,FULL_SAMPLE,0.060895547483591016,0.08982100159806383,0.05651111496449562,0.08394678797904598,,,,
FUNDAMENTAL_STATE,STABLE,252d,290,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5242539785692258,0.2059008237844041,0.7862068965517242,0.2238220005421783,0.02586940150168704,0.5379310344827586,0.9218546514525879,0.026093874850961762,0.665829787760821,0.08764771895595176,0.35246444941556043,0.6960435077228913,0.1016781603636109,0.3249647842565485,0.7235431728819032,0.08573103311904103,0.05578917562885788,0.3918548254554987,0.043741131252444894,0.1380893832873863,0.3095546177969703,0.12256468284398125,0.30260710604635366,0.13412222234087265,0.2863959094613284,-0.05990158629612613,0.1224906098327444,-0.02906114585220795,0.05967297638926228,RETURN_SENSITIVITY,FULL_SAMPLE,0.060895547483591016,0.02308553936818869,0.01259211283909567,0.022518848102830225,,,,
FUNDAMENTAL_STATE,DETERIORATING,252d,161,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.4291244487751822,0.15172571128748902,0.6832298136645962,0.0728992444620688,-0.1393516880405301,0.3416149068322981,1.2064192280673405,-0.07048977918825261,0.4777702537909807,0.1010948843347863,0.23097847547900102,0.6272704220713634,0.11269275450979344,0.20824664993598707,0.6500022476143773,0.09743888045605341,-0.11808096123179587,0.2638794501559335,0.10250222409295491,-0.12800511476012283,0.27380360368426043,0.03958946793955187,0.30423875560293223,0.06627563269974801,0.22888135740040938,-0.26825787309023563,-0.05243523704952899,-0.21920238489529154,-0.10142908004036133,RETURN_SENSITIVITY,FULL_SAMPLE,0.060895547483591016,-0.0310895731287264,-0.15262897670312148,-0.17379727954763025,,,,
FUNDAMENTAL_STATE,ALL,252d,1357,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5076627018011575,0.17816706283775008,0.7258658806190126,0.2476750862765664,0.007724251206929544,0.5062638172439204,1.1033531794117248,-0.017909843166655448,0.5979479803809109,0.05316606268935018,0.4034572189300311,0.6118681846722838,0.09484796635374154,0.32176068774782407,0.6935647158544909,0.05239168024397448,0.14498739299837643,0.35036277955475637,0.054337169472208895,0.14117423411103697,0.35417593844209583,0.13313298930457054,0.24382355584353604,0.1312016923733787,0.22993690052182947,-0.03677978732751144,0.05094658590800411,-0.02909311221437647,0.04154721233408415,RETURN_SENSITIVITY,EX_TSMC,0.060895547483591016,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,252d,298,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6284784498285868,0.26910766608513803,0.7483221476510067,0.31772645490604345,0.0711142051098459,0.587248322147651,1.0486318732799353,-0.002030455863826358,0.8940262456478365,0.08595195049863116,0.46001262685126976,0.7969442728059039,0.14368396066179945,0.3468578869314599,0.9100990127257137,0.07633240080821202,0.1681149493219479,0.467337960490139,0.07713838599880532,0.16653521834838503,0.4689176914637019,0.1585387432137968,0.4459097357361037,0.15356409800569082,0.43368478919810394,0.00472617127699948,0.15551097059840258,0.03942110928633895,0.12415724545782703,RETURN_SENSITIVITY,EX_TSMC,0.060895547483591016,0.09094060324738795,0.06338995390291635,0.08098450490373055,,,,
FUNDAMENTAL_STATE,STABLE,252d,281,35,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5295847400481634,0.20523295400331287,0.7935943060498221,0.22770083243250938,0.026602741943090757,0.5373665480427047,0.9323659816800632,0.03125583765375772,0.6533171151482073,0.09020666743649876,0.3527796718726258,0.7063898082237009,0.10169457580033332,0.33026337147951,0.7289061086168167,0.08833800187020475,0.05455834876690807,0.4008433160981107,0.045056011377145315,0.13939105013330455,0.3160106147317142,0.12142231396932479,0.29544545848963133,0.13255806114480495,0.28435996914162465,-0.06239991773342308,0.12460127527174925,-0.04117205458544055,0.07978435787304283,RETURN_SENSITIVITY,EX_TSMC,0.060895547483591016,0.027065891165562794,0.018878490736161213,0.03110273079878423,,,,
FUNDAMENTAL_STATE,DETERIORATING,252d,158,35,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.42775681617027084,0.15126765589002356,0.6772151898734177,0.06965731006907491,-0.14948369613204388,0.3291139240506329,1.2174245250890638,-0.0711029516096651,0.4757448067037889,0.10302962886482796,0.22581874359520804,0.6296948887453336,0.11518771762064357,0.20198888963380943,0.6535247427067322,0.09922354638616147,-0.12482084084780157,0.2641354609859514,0.10482040654762849,-0.1357906867642769,0.27510530690242674,0.030622433185796914,0.30033418764939923,0.04998036760039741,0.21215955501702966,-0.27097399946404366,-0.050186270362732266,-0.24089163445575662,-0.10587142575198416,RETURN_SENSITIVITY,EX_TSMC,0.060895547483591016,-0.026899406947726523,-0.15720794733897342,-0.17714989319328756,,,,
FUNDAMENTAL_STATE,ALL,252d,1394,38,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.49652198144343596,0.18248982809451042,0.7281205164992827,0.2371604750971183,0.013064959276793187,0.5150645624103299,1.0532947403552435,-0.0168213513925628,0.5977795337401224,0.05112028366161005,0.3963262254666803,0.5967177374201916,0.09050862853983667,0.3191250695053561,0.6739188933815159,0.05036590038953443,0.13844331033363083,0.33587763986060576,0.05024095888755933,0.138688195677502,0.3356327545167346,0.1386948645878278,0.2489096863621414,0.13274101774183716,0.2466693926233203,-0.028556617843345688,0.06096180134750884,-0.025209356170555825,0.03980275821006019,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.060895547483591016,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,252d,312,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6224878728869047,0.27263628601427925,0.7564102564102564,0.30862682996127344,0.06978840362708699,0.5993589743589743,1.0287481086912904,0.0051542761069344745,0.8909916160148099,0.08232747095520483,0.4611260298147032,0.7838497159591061,0.13992375089985745,0.34823732112318406,0.8967384246506253,0.07350817316929173,0.16455081054946166,0.45270284937308525,0.07286922688993412,0.16580314525700257,0.4514505146655443,0.1642415427876952,0.41438597547982675,0.1572249236880872,0.43368478919810394,0.03357595492795462,0.15110193453873041,0.05478518314471724,0.12005472324582625,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.060895547483591016,0.09014645791976883,0.056723444350293806,0.0842944119486444,,,,
FUNDAMENTAL_STATE,STABLE,252d,290,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5242539785692258,0.2059008237844041,0.7862068965517242,0.2238220005421783,0.02586940150168704,0.5379310344827586,0.9218546514525879,0.026093874850961762,0.665829787760821,0.08764771895595176,0.35246444941556043,0.6960435077228913,0.1016781603636109,0.3249647842565485,0.7235431728819032,0.08573103311904103,0.05578917562885788,0.3918548254554987,0.043741131252444894,0.1380893832873863,0.3095546177969703,0.12251547382061442,0.2952121007187074,0.13255806114480495,0.3060048920240386,-0.03723006770046308,0.11638917756900219,-0.026905096678498993,0.06852987976418401,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.060895547483591016,0.023410995689893688,0.012804442224893853,0.022866472072428645,,,,
FUNDAMENTAL_STATE,DETERIORATING,252d,161,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.4291244487751822,0.15172571128748902,0.6832298136645962,0.07289924446206875,-0.1393516880405301,0.3416149068322981,1.2064192280673405,-0.07048977918825261,0.4777702537909807,0.1010948843347863,0.23097847547900102,0.6272704220713634,0.11269275450979344,0.20824664993598707,0.6500022476143773,0.09743888045605341,-0.11808096123179593,0.2638794501559334,0.10250222409295491,-0.12800511476012288,0.2738036036842604,0.05075501399214778,0.28412184883302305,0.06135761672803523,0.2205654462824745,-0.27323460501370583,-0.03664763081951594,-0.21920238489529154,-0.09992639886775745,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.060895547483591016,-0.030764116807021402,-0.1524166473173233,-0.17344965557803182,,,,
FUNDAMENTAL_STATE,ALL,252d,1390,38,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.47258164682139836,0.1804039290026499,0.7273381294964029,0.21496344174827264,0.012699066454005536,0.5136690647482014,0.9548705305856965,-0.016946007444884836,0.5925563850049476,0.04811954882208488,0.378267331130112,0.5668959625126847,0.08409245479945866,0.3077604354144594,0.6374028582283373,0.04743561508248969,0.12198963618659285,0.3079372473099524,0.046315348128553105,0.12418535941630857,0.3057415240802367,0.13871881843251962,0.24892045262939363,0.1346000790477188,0.23776413251748843,-0.02863517945146594,0.056746553299148114,-0.028114696433355877,0.04015661830946483,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.060895547483591016,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,252d,312,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.6224878728869047,0.27263628601427925,0.7564102564102564,0.30862682996127344,0.06978840362708699,0.5993589743589743,1.0287481086912904,0.0051542761069344745,0.8909916160148099,0.08232747095520483,0.4611260298147032,0.7838497159591061,0.13992375089985745,0.34823732112318406,0.8967384246506253,0.07350817316929173,0.16455081054946166,0.45270284937308525,0.07286922688993412,0.16580314525700257,0.4514505146655443,0.1642415427876952,0.41438597547982675,0.1572249236880872,0.43368478919810394,0.03357595492795462,0.15110193453873041,0.05478518314471724,0.12005472324582625,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.060895547483591016,0.09223235701162935,0.057089337173081456,0.08568990961077294,,,,
FUNDAMENTAL_STATE,STABLE,252d,290,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.5242539785692258,0.2059008237844041,0.7862068965517242,0.2238220005421783,0.02586940150168704,0.5379310344827586,0.9218546514525879,0.026093874850961762,0.665829787760821,0.08764771895595176,0.35246444941556043,0.6960435077228913,0.1016781603636109,0.3249647842565485,0.7235431728819032,0.08573103311904103,0.05578917562885788,0.3918548254554987,0.043741131252444894,0.1380893832873863,0.3095546177969703,0.12251547382061442,0.2952121007187074,0.13255806114480495,0.3060048920240386,-0.03723006770046308,0.11638917756900219,-0.026905096678498993,0.06852987976418401,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.060895547483591016,0.02549689478175421,0.013170335047681503,0.024261969734557187,,,,
FUNDAMENTAL_STATE,DETERIORATING,252d,159,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.3267873780915448,0.15170679707828705,0.6792452830188679,-0.023041571992851992,-0.1481123698945811,0.3333333333333333,0.789939693517932,-0.0708985608025276,0.46232015380879465,0.07126359066193144,0.18711074039415918,0.4664640157889304,0.06779953282663649,0.19390029375133727,0.4596744624317523,0.06935437630172624,-0.1589761495442354,0.11289300555853142,0.06312691088045361,-0.14677031731854107,0.10068717333283708,0.03200805237095162,0.27810669910646335,0.061437543982036706,0.21215955501702966,-0.27117472128609404,-0.06465906455959154,-0.21920238489529154,-0.10374194973364989,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.060895547483591016,-0.02869713192436285,-0.16081143634858663,-0.18033573141486808,,,,
FUNDAMENTAL_STATE,ALL,504d,1224,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9729327295185642,0.4338529974463182,0.8251633986928104,0.48250689184566287,0.08795953300623116,0.5563725490196079,1.6665523952271102,0.08382334248951812,1.2029638507794105,0.11365014998586186,0.7501784355462751,1.1956870234908534,0.10847193433859569,0.7603277382149167,1.1855377208222118,0.11315423571514759,0.2607245898439736,0.7042891938473521,0.05789531590783162,0.3690320726663129,0.5959817110250129,0.280402915024773,0.6169944939698445,0.3301341113735201,0.5545140653639732,-0.009714157204955942,0.20300436150259696,0.032547194608064656,0.1233875544957534,RETURN_SENSITIVITY,FULL_SAMPLE,0.05129931493373858,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,504d,234,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.2434340549595975,0.6381473702998496,0.8760683760683761,0.7115292901717433,0.19859035314423423,0.6324786324786325,2.0549199456381975,0.1558223085958802,1.4172533687078845,0.17155049026627098,0.9071950940377064,1.5796730158814887,0.2535465450947523,0.746482826573883,1.740385283345312,0.16730490744784235,0.38361167157397225,1.0394469087695142,0.17890626761075853,0.3608730056546565,1.06218557468883,0.39728497469605667,0.900684200212452,0.36983366505222204,0.9054635141156202,0.06362671426690358,0.3301470717992444,0.12890475954170588,0.27462028273442884,RETURN_SENSITIVITY,FULL_SAMPLE,0.05129931493373858,0.20429437285353136,0.11063082013800307,0.07610608345902459,,,,
FUNDAMENTAL_STATE,STABLE,504d,249,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9907130616732132,0.5498625557594539,0.8674698795180723,0.4532394209386374,0.16113465682999784,0.5823293172690763,1.212900873607406,0.17262929319619325,1.471913743058595,0.17663398658992163,0.6445104479569668,1.3369156753894595,0.06429316499840244,0.8646984582763444,1.116727665070082,0.1786134993544747,0.103156962203867,0.8033218796734078,0.06289073080214885,0.32997358856642567,0.5765052533108491,0.2922945089749594,0.8528185741348728,0.4380125969131265,0.680741061140993,-0.11934448687444425,0.39782290708510853,0.07111549133127655,0.2777684431812051,RETURN_SENSITIVITY,FULL_SAMPLE,0.05129931493373858,0.11600955831313564,0.07317512382376667,0.025956768249468465,,,,
FUNDAMENTAL_STATE,DETERIORATING,504d,156,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.174057515813472,0.5061110256890523,0.7884615384615384,0.38517614447618453,-0.15679752552090254,0.44871794871794873,2.0309553169758576,0.07045895323526585,1.6284434435152648,0.2478727823314062,0.688226862443916,1.659888169183028,0.21862696787679325,0.7455486587749574,1.6025663728519868,0.2313541869965787,-0.06827806203710973,0.8386303509894788,0.17845166414850222,0.035410882745120165,0.7349414062072489,0.23722631920762619,0.893462565770578,0.3127905801022004,0.7046262721171892,-0.4199606423074832,0.19655792132489522,-0.3972720671288894,0.04633238528343081,RETURN_SENSITIVITY,FULL_SAMPLE,0.05129931493373858,0.07225802824273408,-0.2447570585271337,-0.10765460030165913,,,,
FUNDAMENTAL_STATE,ALL,504d,1191,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9785210825063348,0.423965989414014,0.8228379513014273,0.4872653394888485,0.07474187423009204,0.5491183879093199,1.686257815232929,0.08273723355493046,1.1956993038845747,0.11670445786826467,0.7497803450845362,1.2072618199281335,0.10929217166861893,0.7643084260358417,1.192733738976828,0.11623257939160742,0.25944948388129796,0.715081195096399,0.05935837963461813,0.37092291540499694,0.6036077635727,0.2840603213337987,0.5863554639742771,0.32951517281960885,0.5448921474741214,-0.03326976888763672,0.20242741873069173,0.01648795471538214,0.11892923146586032,RETURN_SENSITIVITY,EX_TSMC,0.05129931493373858,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,504d,224,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.2671754852280774,0.6297594049355016,0.875,0.7317492179602993,0.17852175663303121,0.6294642857142857,2.094696764868687,0.1615700628176796,1.4855604121713064,0.17731713178859684,0.9196339069224276,1.6147170635337273,0.2619574012654232,0.7537389787478479,1.780611991708307,0.173395827304248,0.3918933964439733,1.0716050394766254,0.18515887605739922,0.3688378208877969,1.0946606150328018,0.3845083733741288,0.8819437778577066,0.34912614939270803,0.9126313621626347,0.0591992898572411,0.32696897561952354,0.12615336580955372,0.23309013017123784,RETURN_SENSITIVITY,EX_TSMC,0.05129931493373858,0.20579341552148767,0.10377988240293917,0.08034589780496582,,,,
FUNDAMENTAL_STATE,STABLE,504d,241,35,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9982809164470833,0.5498625557594539,0.8713692946058091,0.4581049706877024,0.16113465682999784,0.5809128630705395,1.225658220446003,0.17585773990934883,1.471913743058595,0.18211463744824932,0.6413362270485146,1.355225605845652,0.06503894970031963,0.8708045750344569,1.1257572578597097,0.18436741112616667,0.09674484488041574,0.819465096494989,0.06787729749720882,0.3250654675931731,0.5911444737822317,0.2849914638354827,0.8739851133939942,0.4380758017173638,0.6604943142905833,-0.13422260725028945,0.3978245784910855,0.02499782979533834,0.2843654706871501,RETURN_SENSITIVITY,EX_TSMC,0.05129931493373858,0.1258965663454399,0.08639278259990579,0.03179447516121958,,,,
FUNDAMENTAL_STATE,DETERIORATING,504d,153,35,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.1649566773256543,0.4714373109597265,0.7843137254901961,0.3793250653319372,-0.20809469188162366,0.43790849673202614,2.049842128875026,0.06072195309411099,1.4452521372096223,0.2523306770114655,0.6703885503831819,1.6595248042681268,0.22224621638470102,0.7293540932116404,1.6005592614396682,0.23569459704721699,-0.08263634488060806,0.8412864755444824,0.1823122069590648,0.021993139692170205,0.7366569909717042,0.18373579759192182,0.8286374054676178,0.2819737050294146,0.6760422263632706,-0.4194318437478135,0.22935652687283986,-0.4014278666060387,0.03442265839804612,RETURN_SENSITIVITY,EX_TSMC,0.05129931493373858,0.04747132154571254,-0.2828365661117157,-0.11120989117729374,,,,
FUNDAMENTAL_STATE,ALL,504d,1223,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9620202302009774,0.43139618494631327,0.8250204415372036,0.47183916163509204,0.08747840111414051,0.5560098119378577,1.6228965722908577,0.08375454586139275,1.2000622908885359,0.110256486733954,0.7459175162024275,1.1781229441995271,0.10694125906374882,0.7524153624360297,1.171625097965925,0.1098043370900282,0.2566226609386368,0.6870556623315474,0.0564868081452294,0.3611250176704424,0.5825533055997416,0.28561801666632414,0.6113293552929547,0.3246974239746506,0.5419877206693315,-0.021796327947412663,0.2120371612288658,0.029058200693695677,0.12389695911097676,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.05129931493373858,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,504d,234,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.2434340549595972,0.6381473702998496,0.8760683760683761,0.7115292901717433,0.19859035314423423,0.6324786324786325,2.054919945638197,0.1558223085958802,1.4172533687078845,0.17155049026627098,0.9071950940377062,1.5796730158814882,0.2535465450947522,0.746482826573883,1.7403852833453115,0.16730490744784235,0.38361167157397225,1.0394469087695142,0.17890626761075853,0.3608730056546565,1.06218557468883,0.38724569666844033,0.8972641392092355,0.3713313620120364,0.8907339306390665,0.05925142400166794,0.290269758762137,0.12890475954170588,0.2576316685700135,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.05129931493373858,0.20675118535353632,0.11111195203009372,0.07646882054077475,,,,
FUNDAMENTAL_STATE,STABLE,504d,249,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9907130616732132,0.5498625557594539,0.8674698795180723,0.4532394209386375,0.16113465682999784,0.5823293172690763,1.212900873607406,0.17262929319619325,1.471913743058595,0.17663398658992163,0.6445104479569668,1.3369156753894595,0.06429316499840243,0.8646984582763444,1.116727665070082,0.1786134993544747,0.10315696220386711,0.8033218796734078,0.06289073080214885,0.3299735885664258,0.5765052533108492,0.28585678213091603,0.8765077841540473,0.43349493905191666,0.680741061140993,-0.08176913710985301,0.3868347869559101,0.03850248427024516,0.2731929407990905,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.05129931493373858,0.1184663708131406,0.07365625571585732,0.02631950533121863,,,,
FUNDAMENTAL_STATE,DETERIORATING,504d,156,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.1740575158134718,0.5061110256890523,0.7884615384615384,0.3851761444761845,-0.15679752552090254,0.44871794871794873,2.030955316975857,0.07045895323526585,1.6284434435152648,0.2478727823314062,0.6882268624439157,1.659888169183028,0.21862696787679325,0.7455486587749571,1.6025663728519866,0.23135418699657867,-0.06827806203710973,0.8386303509894787,0.17845166414850222,0.03541088274512011,0.7349414062072488,0.22880523931854602,0.903477882126712,0.3579644711271701,0.7235313055295627,-0.419316764091457,0.24562205244991597,-0.3334822877561159,0.07481787096206183,RETURN_SENSITIVITY,TOP_1_RETURN_REMOVED,0.05129931493373858,0.07471484074273904,-0.24427592663504305,-0.10729186321990897,,,,
FUNDAMENTAL_STATE,ALL,504d,1219,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9252560208579967,0.4261187078129769,0.8244462674323215,0.43788319282736066,0.08481763604593295,0.5545529122231337,1.4926815907376387,0.08355000997604278,1.1838802831290998,0.10563951990717249,0.7182025618399387,1.132309479876055,0.0949453365495903,0.7391631612207998,1.1113488804951936,0.10533646271445485,0.23142372590702917,0.6443426597476921,0.04447084349574761,0.3507203395756953,0.5250460460790259,0.2852674766290345,0.5854423551035322,0.3295993835389428,0.5286940149352689,-0.020139232977235,0.20515770555391843,0.02590916240353347,0.12255311941348358,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.05129931493373858,0.0,0.0,0.0,,,,
FUNDAMENTAL_STATE,IMPROVING,504d,231,37,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,1.1037111775320692,0.6301839563796829,0.8744588744588745,0.5855446060861572,0.18072388713765464,0.6277056277056277,1.6570520535337445,0.14781868697375122,1.3783748701092646,0.13216968395270684,0.8446585969847638,1.3627637580793746,0.17662673522328923,0.7575227764944223,1.449899578569716,0.13391267032323328,0.32307577225261996,0.8480134399196945,0.10584144173479805,0.378095380285953,0.7929938318863614,0.39728497469605667,0.8621437638753838,0.3703290689752221,0.8907339306390665,0.05925142400166794,0.2807293990532401,0.12615336580955372,0.24445923322501426,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.05129931493373858,0.20406524856670605,0.09590625109172168,0.07315271548249391,,,,
FUNDAMENTAL_STATE,STABLE,504d,249,36,SUPPORTED,30.0,5.0,ISSUER_AND_ENTRY_QUARTER_CLUSTERED,0.9907130616732132,0.5498625557594539,0.8674698795180723,0.4532394209386375,0.16113465682999784,0.5823293172690763,1.212900873607406,0.17262929319619325,1.471913743058595,0.17663398658992163,0.6445104479569668,1.3369156753894595,0.06429316499840243,0.8646984582763444,1.116727665070082,0.1786134993544747,0.10315696220386711,0.8033218796734078,0.06289073080214885,0.3299735885664258,0.5765052533108492,0.28585678213091603,0.8765077841540473,0.43349493905191666,0.680741061140993,-0.08176913710985301,0.3868347869559101,0.03850248427024516,0.2731929407990905,RETURN_SENSITIVITY,TOP_5_RETURNS_REMOVED,0.05129931493373858,0.12374384794647697,0.07631702078406488,0.027776405045942587,,,,
